id_denuncia,timestamp,fecha_hecho,tipo_denunciante,departamento,ciudad_localidad,referencia_lugar,url_mapa,latitud,longitud,categoria_codigo,categoria_label,subcategoria,motivo_original,descripcion_libre,recurrencia,urgencia,denuncia_previa,organismo_previo,adjunto_url,via_ingreso,fuente,año,mes,trimestre,semana_año,dia_semana,hora,mes_nombre
URY-2023-0721,2023-07-25,2023-07-25,,Maldonado,,,,-35.2605,-55.1259,CAT_05,Residuos y basura,"Residuos industriales, especiales y otros","Residuos industriales, especiales y otros",,,,,,,Web,historico_2023,2023,7,3,30,1,0,Jul
URY-2023-0724,2023-07-26,2023-07-26,,Montevideo,,,,-34.6796,-56.2463,CAT_05,Residuos y basura,Residuos asimilables a urbanos,Residuos asimilables a urbanos,,,,,,,Web,historico_2023,2023,7,3,30,2,0,Jul
URY-2023-0725,2023-07-26,2023-07-26,,Montevideo,,,,-34.9965,-56.1679,CAT_05,Residuos y basura,Residuos asimilables a urbanos,Residuos asimilables a urbanos,,,,,,,Web,historico_2023,2023,7,3,30,2,0,Jul
URY-2023-0730,2023-07-27,2023-07-27,,Canelones,,,,-34.4977,-56.1617,CAT_01,Fauna silvestre,Tala de Monte Nativo y/o otras especies autóctonas,Tala de Monte Nativo y/o otras especies autóctonas,,,,,,,Web,historico_2023,2023,7,3,30,3,0,Jul
URY-2023-0728,2023-07-27,2023-07-27,,Montevideo,,,,-34.882,-56.0932,CAT_03,Contaminación del aire,Emisiones de chimenea y polvo (material particulado) de industrias,Emisiones de chimenea y polvo (material particulado) de industrias,,,,,,,Teléfono,historico_2023,2023,7,3,30,3,0,Jul
URY-2023-0727,2023-07-27,2023-07-27,,Canelones,,,,-34.3626,-56.3999,CAT_04,Contaminación del agua,Extracción de minerales en alvéo de curso de agua,Extracción de minerales en alvéo de curso de agua,,,,,,,Web,historico_2023,2023,7,3,30,3,0,Jul
URY-2023-0726,2023-07-27,2023-07-27,,Canelones,,,,-34.4674,-56.3031,CAT_05,Residuos y basura,Residuos asimilables a urbanos,Residuos asimilables a urbanos,,,,,,,Web,historico_2023,2023,7,3,30,3,0,Jul
URY-2023-0729,2023-07-27,2023-07-27,,Maldonado,,,,-34.97,-54.834,CAT_02,Costa y faja costera,Incumplimiento de la faja de amortiguación en la Laguna del Sauce,Incumplimiento de la faja de amortiguación en la Laguna del Sauce,,,,,,,Web,historico_2023,2023,7,3,30,3,0,Jul
URY-2023-0731,2023-07-28,2023-07-28,,Canelones,,,,-34.4909,-56.2235,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Web,historico_2023,2023,7,3,30,4,0,Jul
URY-2023-0732,2023-07-28,2023-07-28,,Canelones,,,,-34.6149,-56.3746,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Web,historico_2023,2023,7,3,30,4,0,Jul
URY-2023-0734,2023-07-28,2023-07-28,,Montevideo,,,,-35.0534,-56.1329,CAT_03,Contaminación del aire,Emisiones de chimenea y polvo (material particulado) de industrias,Emisiones de chimenea y polvo (material particulado) de industrias,,,,,,,Web,historico_2023,2023,7,3,30,4,0,Jul
URY-2023-0739,2023-07-29,2023-07-29,,Canelones,,,,-34.4502,-56.1356,CAT_01,Fauna silvestre,"Caza, tenencia y venta ilegal de fauna","Caza, tenencia y venta ilegal de fauna",,,,,,,Web,historico_2023,2023,7,3,30,5,0,Jul
URY-2023-0738,2023-07-29,2023-07-29,,Maldonado,,,,-34.9688,-54.9093,CAT_01,Fauna silvestre,"Caza, tenencia y venta ilegal de fauna","Caza, tenencia y venta ilegal de fauna",,,,,,,Web,historico_2023,2023,7,3,30,5,0,Jul
URY-2023-0735,2023-07-29,2023-07-29,,Maldonado,,,,-35.2661,-55.0461,CAT_07,Contaminación sonora,Ruidos de comercios y residencias. Otros ruidos,Ruidos de comercios y residencias. Otros ruidos,,,,,,,Web,historico_2023,2023,7,3,30,5,0,Jul
URY-2023-0736,2023-07-29,2023-07-29,,Maldonado,,,,-34.7658,-54.9788,CAT_07,Contaminación sonora,Ruidos de comercios y residencias. Otros ruidos,Ruidos de comercios y residencias. Otros ruidos,,,,,,,Web,historico_2023,2023,7,3,30,5,0,Jul
URY-2023-0737,2023-07-29,2023-07-29,,Tacuarembó,,,,-31.6923,-56.4425,CAT_01,Fauna silvestre,"Caza, tenencia y venta ilegal de fauna","Caza, tenencia y venta ilegal de fauna",,,,,,,Web,historico_2023,2023,7,3,30,5,0,Jul
URY-2023-0740,2023-07-30,2023-07-30,,Canelones,,,,-34.5515,-56.3048,CAT_01,Fauna silvestre,"Caza, tenencia y venta ilegal de fauna","Caza, tenencia y venta ilegal de fauna",,,,,,,Correo electrónico,historico_2023,2023,7,3,30,6,0,Jul
URY-2023-0741,2023-07-30,2023-07-30,,Maldonado,,,,-35.1098,-54.9907,CAT_04,Contaminación del agua,Vertidos de efluentes industriales,Vertidos de efluentes industriales,,,,,,,Web,historico_2023,2023,7,3,30,6,0,Jul
URY-2023-0742,2023-07-30,2023-07-30,,Rocha,,,,-34.6692,-54.6172,CAT_02,Costa y faja costera,Construcciones irregulares en faja de defensa de costas,Construcciones irregulares en faja de defensa de costas,,,,,,,Web,historico_2023,2023,7,3,30,6,0,Jul
URY-2023-0743,2023-07-30,2023-07-30,,Montevideo,,,,-35.0628,-55.9337,CAT_09,Otro problema ambiental,Denuncias vinculadas a la construcción de la obra del Ferrocarril Central,Denuncias vinculadas a la construcción de la obra del Ferrocarril Central,,,,,,,Web,historico_2023,2023,7,3,30,6,0,Jul
URY-2023-0744,2023-07-30,2023-07-30,,Montevideo,,,,-34.9406,-56.127,CAT_09,Otro problema ambiental,Denuncias vinculadas a la construcción de la obra del Ferrocarril Central,Denuncias vinculadas a la construcción de la obra del Ferrocarril Central,,,,,,,Correo electrónico,historico_2023,2023,7,3,30,6,0,Jul
URY-2023-0745,2023-07-30,2023-07-30,,Montevideo,,,,-34.977,-56.4286,CAT_09,Otro problema ambiental,Denuncias vinculadas a la construcción de la obra del Ferrocarril Central,Denuncias vinculadas a la construcción de la obra del Ferrocarril Central,,,,,,,Correo electrónico,historico_2023,2023,7,3,30,6,0,Jul
URY-2023-0746,2023-07-31,2023-07-31,,Durazno,,,,-33.2396,-56.8458,CAT_05,Residuos y basura,"Residuos industriales, especiales y otros","Residuos industriales, especiales y otros",,,,,,,Web,historico_2023,2023,7,3,31,0,0,Jul
URY-2023-0747,2023-07-31,2023-07-31,,Colonia,,,,-34.5432,-57.8482,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Web,historico_2023,2023,7,3,31,0,0,Jul
URY-2023-1006,2023-08-02,2023-08-02,,Canelones,,,,-34.286,-56.3959,CAT_04,Contaminación del agua,Vertidos de efluentes industriales,Vertidos de efluentes industriales,,,,,,,Web,historico_2023,2023,8,3,31,2,0,Aug
URY-2023-1007,2023-08-02,2023-08-02,,Canelones,,,,-34.2952,-56.4998,CAT_04,Contaminación del agua,Vertidos de efluentes industriales,Vertidos de efluentes industriales,,,,,,,Web,historico_2023,2023,8,3,31,2,0,Aug
URY-2023-1008,2023-08-02,2023-08-02,,Canelones,,,,-34.4081,-56.354,CAT_04,Contaminación del agua,Vertidos de efluentes industriales,Vertidos de efluentes industriales,,,,,,,Web,historico_2023,2023,8,3,31,2,0,Aug
URY-2023-0749,2023-08-02,2023-08-02,,Canelones,,,,-34.7957,-56.4002,CAT_04,Contaminación del agua,Vertidos de efluentes industriales,Vertidos de efluentes industriales,,,,,,,Web,historico_2023,2023,8,3,31,2,0,Aug
URY-2023-0748,2023-08-02,2023-08-02,,Río Negro,,,,-33.0954,-58.419,CAT_04,Contaminación del agua,Vertidos de efluentes industriales,Vertidos de efluentes industriales,,,,,,,Web,historico_2023,2023,8,3,31,2,0,Aug
URY-2023-0753,2023-08-02,2023-08-02,,Salto,,,,-31.2459,-57.99,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Web,historico_2023,2023,8,3,31,2,0,Aug
URY-2023-0750,2023-08-02,2023-08-02,,Colonia,,,,-34.5723,-57.956,CAT_08,Extracción y act. productivas,Extracción de horizontes de suelo,Extracción de horizontes de suelo,,,,,,,Web,historico_2023,2023,8,3,31,2,0,Aug
URY-2023-0752,2023-08-02,2023-08-02,,Colonia,,,,-34.4149,-57.8163,CAT_08,Extracción y act. productivas,Extracción de horizontes de suelo,Extracción de horizontes de suelo,,,,,,,Web,historico_2023,2023,8,3,31,2,0,Aug
URY-2023-0751,2023-08-02,2023-08-02,,Montevideo,,,,-34.7545,-56.342,CAT_09,Otro problema ambiental,Denuncias vinculadas a la construcción de la obra del Ferrocarril Central,Denuncias vinculadas a la construcción de la obra del Ferrocarril Central,,,,,,,Web,historico_2023,2023,8,3,31,2,0,Aug
URY-2023-0754,2023-08-03,2023-08-03,,Florida,,,,-33.9813,-56.2358,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Web,historico_2023,2023,8,3,31,3,0,Aug
URY-2023-0755,2023-08-04,2023-08-04,,Canelones,,,,-34.4548,-56.5054,CAT_01,Fauna silvestre,Tala de Monte Nativo y/o otras especies autóctonas,Tala de Monte Nativo y/o otras especies autóctonas,,,,,,,Web,historico_2023,2023,8,3,31,4,0,Aug
URY-2023-0757,2023-08-04,2023-08-04,,Treinta y Tres,,,,-33.1653,-54.3087,CAT_03,Contaminación del aire,Emisiones de chimenea y polvo (material particulado) de industrias,Emisiones de chimenea y polvo (material particulado) de industrias,,,,,,,Web,historico_2023,2023,8,3,31,4,0,Aug
URY-2023-0756,2023-08-04,2023-08-04,,Montevideo,,,,-35.2957,-56.1034,CAT_09,Otro problema ambiental,Otros,Otros,,,,,,,Web,historico_2023,2023,8,3,31,4,0,Aug
URY-2023-0758,2023-08-05,2023-08-05,,Canelones,,,,-34.5987,-56.0565,CAT_07,Contaminación sonora,Ruidos de comercios y residencias. Otros ruidos,Ruidos de comercios y residencias. Otros ruidos,,,,,,,Web,historico_2023,2023,8,3,31,5,0,Aug
URY-2023-0759,2023-08-05,2023-08-05,,Maldonado,,,,-34.979,-54.8969,CAT_07,Contaminación sonora,Ruidos de comercios y residencias. Otros ruidos,Ruidos de comercios y residencias. Otros ruidos,,,,,,,Web,historico_2023,2023,8,3,31,5,0,Aug
URY-2023-0760,2023-08-05,2023-08-05,,Maldonado,,,,-34.8208,-54.7022,CAT_07,Contaminación sonora,Ruidos de comercios y residencias. Otros ruidos,Ruidos de comercios y residencias. Otros ruidos,,,,,,,Web,historico_2023,2023,8,3,31,5,0,Aug
URY-2023-0761,2023-08-06,2023-08-06,,Flores,,,,-33.5976,-56.998,CAT_03,Contaminación del aire,"Olores molestos provenientes de comercios, residencias","Olores molestos provenientes de comercios, residencias",,,,,,,Web,historico_2023,2023,8,3,31,6,0,Aug
URY-2023-0762,2023-08-06,2023-08-06,,Paysandú,,,,-32.5447,-57.8471,CAT_03,Contaminación del aire,Emisiones de chimenea y polvo (material particulado) de industrias,Emisiones de chimenea y polvo (material particulado) de industrias,,,,,,,Web,historico_2023,2023,8,3,31,6,0,Aug
URY-2023-0767,2023-08-07,2023-08-07,,Montevideo,,,,-34.9604,-56.2481,CAT_05,Residuos y basura,Bolsas,Bolsas,,,,,,,Personal,historico_2023,2023,8,3,32,0,0,Aug
URY-2023-0768,2023-08-08,2023-08-08,,Montevideo,,,,-35.109,-55.9211,CAT_01,Fauna silvestre,Tala de Monte Nativo y/o otras especies autóctonas,Tala de Monte Nativo y/o otras especies autóctonas,,,,,,,Web,historico_2023,2023,8,3,32,1,0,Aug
URY-2023-0766,2023-08-08,2023-08-08,,Montevideo,,,,-35.0462,-56.2194,CAT_03,Contaminación del aire,"Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros","Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros",,,,,,,Teléfono,historico_2023,2023,8,3,32,1,0,Aug
URY-2023-0770,2023-08-09,2023-08-09,,Montevideo,,,,-34.7864,-56.0893,CAT_03,Contaminación del aire,"Emisiones de chimenea hoteles, residencias, comercios","Emisiones de chimenea hoteles, residencias, comercios",,,,,,,Web,historico_2023,2023,8,3,32,2,0,Aug
URY-2023-0771,2023-08-09,2023-08-09,,Montevideo,,,,-34.8586,-56.0573,CAT_03,Contaminación del aire,"Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros","Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros",,,,,,,Web,historico_2023,2023,8,3,32,2,0,Aug
URY-2023-0772,2023-08-09,2023-08-09,,Montevideo,,,,-34.8799,-56.0595,CAT_09,Otro problema ambiental,Otros,Otros,,,,,,,Web,historico_2023,2023,8,3,32,2,0,Aug
URY-2023-0773,2023-08-09,2023-08-09,,Artigas,,,,-30.287,-56.4456,CAT_09,Otro problema ambiental,Actividades en Áreas protegidas no autorizadas,Actividades en Áreas protegidas no autorizadas,,,,,,,Web,historico_2023,2023,8,3,32,2,0,Aug
URY-2023-0774,2023-08-09,2023-08-09,,Montevideo,,,,-34.9331,-55.9304,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Web,historico_2023,2023,8,3,32,2,0,Aug
URY-2023-0769,2023-08-09,2023-08-09,,Montevideo,,,,-34.8552,-56.1938,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Teléfono,historico_2023,2023,8,3,32,2,0,Aug
URY-2023-0775,2023-08-11,2023-08-11,,Colonia,,,,-34.5317,-57.7813,CAT_01,Fauna silvestre,"Caza, tenencia y venta ilegal de fauna","Caza, tenencia y venta ilegal de fauna",,,,,,,Web,historico_2023,2023,8,3,32,4,0,Aug
URY-2023-0777,2023-08-11,2023-08-11,,Colonia,,,,-34.5812,-57.8931,CAT_04,Contaminación del agua,Vertidos de efluentes industriales,Vertidos de efluentes industriales,,,,,,,Web,historico_2023,2023,8,3,32,4,0,Aug
URY-2023-0776,2023-08-11,2023-08-11,,Colonia,,,,-34.3979,-57.9314,CAT_05,Residuos y basura,Residuos asimilables a urbanos,Residuos asimilables a urbanos,,,,,,,Web,historico_2023,2023,8,3,32,4,0,Aug
URY-2023-0779,2023-08-12,2023-08-12,,Canelones,,,,-34.6177,-56.2401,CAT_05,Residuos y basura,Residuos asimilables a urbanos,Residuos asimilables a urbanos,,,,,,,Web,historico_2023,2023,8,3,32,5,0,Aug
URY-2023-0778,2023-08-12,2023-08-12,,Montevideo,,,,-34.9738,-56.3787,CAT_07,Contaminación sonora,Ruidos de comercios y residencias. Otros ruidos,Ruidos de comercios y residencias. Otros ruidos,,,,,,,Web,historico_2023,2023,8,3,32,5,0,Aug
URY-2023-0780,2023-08-12,2023-08-12,,Colonia,,,,-34.2701,-57.7568,CAT_09,Otro problema ambiental,Otras actividades irregulares en faja de defensa de costas,Otras actividades irregulares en faja de defensa de costas,,,,,,,Web,historico_2023,2023,8,3,32,5,0,Aug
URY-2023-0781,2023-08-13,2023-08-13,,Maldonado,,,,-35.2999,-54.8638,CAT_02,Costa y faja costera,Incumplimiento de la faja de amortiguación en la Laguna del Sauce,Incumplimiento de la faja de amortiguación en la Laguna del Sauce,,,,,,,Web,historico_2023,2023,8,3,32,6,0,Aug
URY-2023-0783,2023-08-14,2023-08-14,,Maldonado,,,,-34.9121,-54.9889,CAT_07,Contaminación sonora,Ruidos de comercios y residencias. Otros ruidos,Ruidos de comercios y residencias. Otros ruidos,,,,,,,Web,historico_2023,2023,8,3,33,0,0,Aug
URY-2023-0784,2023-08-14,2023-08-14,,Colonia,,,,-34.4753,-57.8434,CAT_04,Contaminación del agua,Vertidos de efluentes industriales,Vertidos de efluentes industriales,,,,,,,Teléfono,historico_2023,2023,8,3,33,0,0,Aug
URY-2023-0782,2023-08-14,2023-08-14,,Canelones,,,,-34.6037,-56.212,CAT_09,Otro problema ambiental,Otros,Otros,,,,,,,Web,historico_2023,2023,8,3,33,0,0,Aug
URY-2023-0785,2023-08-15,2023-08-15,,Montevideo,,,,-34.6983,-56.1629,CAT_09,Otro problema ambiental,Otros,Otros,,,,,,,Web,historico_2023,2023,8,3,33,1,0,Aug
URY-2023-0786,2023-08-15,2023-08-15,,Maldonado,,,,-34.7472,-54.819,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Web,historico_2023,2023,8,3,33,1,0,Aug
URY-2023-0787,2023-08-15,2023-08-15,,Soriano,,,,-33.3499,-58.308,CAT_05,Residuos y basura,Residuos asimilables a urbanos,Residuos asimilables a urbanos,,,,,,,Web,historico_2023,2023,8,3,33,1,0,Aug
URY-2023-0788,2023-08-16,2023-08-16,,Canelones,,,,-34.3525,-56.3487,CAT_03,Contaminación del aire,"Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros","Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros",,,,,,,Web,historico_2023,2023,8,3,33,2,0,Aug
URY-2023-0789,2023-08-16,2023-08-16,,Colonia,,,,-34.3526,-57.9859,CAT_09,Otro problema ambiental,Otros,Otros,,,,,,,Web,historico_2023,2023,8,3,33,2,0,Aug
URY-2023-0790,2023-08-17,2023-08-17,,San José,,,,-34.5178,-56.4135,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Web,historico_2023,2023,8,3,33,3,0,Aug
URY-2023-0791,2023-08-18,2023-08-18,,Colonia,,,,-34.6035,-57.6681,CAT_01,Fauna silvestre,Tala de Monte Nativo y/o otras especies autóctonas,Tala de Monte Nativo y/o otras especies autóctonas,,,,,,,Web,historico_2023,2023,8,3,33,4,0,Aug
URY-2023-0792,2023-08-18,2023-08-18,,Maldonado,,,,-34.8922,-55.023,CAT_01,Fauna silvestre,Tala de Monte Nativo y/o otras especies autóctonas,Tala de Monte Nativo y/o otras especies autóctonas,,,,,,,Web,historico_2023,2023,8,3,33,4,0,Aug
URY-2023-0793,2023-08-18,2023-08-18,,Maldonado,,,,-34.9167,-55.1552,CAT_06,Flora y vegetación,Afectación de humedales y/o áreas de interés ecosistémico,Afectación de humedales y/o áreas de interés ecosistémico,,,,,,,Web,historico_2023,2023,8,3,33,4,0,Aug
URY-2023-0794,2023-08-18,2023-08-18,,Colonia,,,,-34.4621,-58.0024,CAT_09,Otro problema ambiental,Otros,Otros,,,,,,,Web,historico_2023,2023,8,3,33,4,0,Aug
URY-2023-0795,2023-08-19,2023-08-19,,Maldonado,,,,-34.9693,-54.8212,CAT_06,Flora y vegetación,Afectación de humedales y/o áreas de interés ecosistémico,Afectación de humedales y/o áreas de interés ecosistémico,,,,,,,Web,historico_2023,2023,8,3,33,5,0,Aug
URY-2023-0800,2023-08-20,2023-08-20,,Maldonado,,,,-34.6328,-54.9626,CAT_06,Flora y vegetación,Afectación de humedales y/o áreas de interés ecosistémico,Afectación de humedales y/o áreas de interés ecosistémico,,,,,,,Web,historico_2023,2023,8,3,33,6,0,Aug
URY-2023-0797,2023-08-20,2023-08-20,,San José,,,,-34.2123,-56.7111,CAT_03,Contaminación del aire,"Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros","Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros",,,,,,,Web,historico_2023,2023,8,3,33,6,0,Aug
URY-2023-0796,2023-08-20,2023-08-20,,San José,,,,-34.3019,-56.9323,CAT_03,Contaminación del aire,"Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros","Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros",,,,,,,Web,historico_2023,2023,8,3,33,6,0,Aug
URY-2023-0799,2023-08-20,2023-08-20,,Maldonado,,,,-34.9351,-55.1348,CAT_06,Flora y vegetación,Afectación de humedales y/o áreas de interés ecosistémico,Afectación de humedales y/o áreas de interés ecosistémico,,,,,,,Web,historico_2023,2023,8,3,33,6,0,Aug
URY-2023-0798,2023-08-21,2023-08-21,,San José,,,,-34.4213,-56.598,CAT_03,Contaminación del aire,"Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros","Olores molestos provenientes de industrias, saneamiento, establecimientos de engorde a corral, vertederos,gestores de residuos, otros",,,,,,,Correo electrónico,historico_2023,2023,8,3,34,0,0,Aug
URY-2023-0801,2023-08-21,2023-08-21,,Canelones,,,,-34.5322,-56.3408,CAT_03,Contaminación del aire,"Olores molestos provenientes de comercios, residencias","Olores molestos provenientes de comercios, residencias",,,,,,,Web,historico_2023,2023,8,3,34,0,0,Aug
URY-2023-0802,2023-08-22,2023-08-22,,Montevideo,,,,-34.723,-56.2387,CAT_04,Contaminación del agua,"Vertidos de efluentes de locales comerciales, residencias","Vertidos de efluentes de locales comerciales, residencias",,,,,,,Web,historico_2023,2023,8,3,34,1,0,Aug
URY-2023-0803,2023-08-22,2023-08-22,,Maldonado,,,,-35.1417,-55.0618,CAT_09,Otro problema ambiental,Otras actividades irregulares en faja de defensa de costas,Otras actividades irregulares en faja de defensa de costas,,,,,,,Web,historico_2023,2023,8,3,34,1,0,Aug
URY-2023-0806,2023-08-23,2023-08-23,,Colonia,,,,-34.3478,-57.88,CAT_02,Costa y faja costera,Construcciones irregulares en faja de defensa de costas,Construcciones irregulares en faja de defensa de costas,,,,,,,Web,historico_2023,2023,8,3,34,2,0,Aug
URY-2023-0807,2023-08-23,2023-08-23,,Canelones,,,,-34.5449,-56.2306,CAT_05,Residuos y basura,Residuos asimilables a urbanos,Residuos asimilables a urbanos,,,,,,,Web,historico_2023,2023,8,3,34,2,0,Aug
